truckId,truckName,reachedOut,contactType,businessPhone,websiteUrl,socialLinks,currentAddress,profileUrl,menuStatus,menuItemCount,menuPhotoCount,firstMenuItems,phoneAuditStatus,phoneAuditConfidence,phoneAuditCandidates,phoneAuditMatchedSourceUrls,phoneAuditCheckedSourceCount,phoneAuditSourceErrorCount,phoneAuditNotes,outreachStatus,notes
seed-us-curated-100-taqueria-el-rey-food-truck-2941-nw-10th-st-oklahoma-city-oklahoma-73107,Taqueria El Rey - food truck,false,sms_or_call,(405) 886-0998,,,"2941 NW 10th St Oklahoma City, Oklahoma 73107",https://www.ftf-foodtruckfinder.com/truck/?name=Taqueria+El+Rey+-+food+truck&id=seed-us-curated-100-taqueria-el-rey-food-truck-2941-nw-10th-st-oklahoma-city-oklahoma-73107,menu_photo_only,0,4,,verified_on_current_source,high,,https://www.restaurantji.com/ok/oklahoma-city/taqueria-el-rey-food-truck-/ | https://www.restaurantji.com/cache/business_page/ok/oklahoma-city/taqueria-el-rey-food-truck-/business.json,4,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-taqueria-el-sabor-food-truck-6-dumfries-virginia,Taqueria El Sabor Food Truck #6,false,sms_or_call,(571) 510-1208,,https://www.facebook.com/765721356619576/,"3186 River Heritage Blvd Dumfries, Virginia 22026",https://www.ftf-foodtruckfinder.com/truck/?name=Taqueria+El+Sabor+Food+Truck+%236&id=seed-dmv-prod-taqueria-el-sabor-food-truck-6-dumfries-virginia,itemized_menu,23,2,Tacos; Birria Tacos; Mexican Tortas,verified_on_current_source,high,,https://www.restaurantji.com/va/dumfries/taqueria-el-sabor-food-truck-6-/,2,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-taqueria-el-tony-3-food-truck-woodbridge-virginia,TAQUERIA EL TONY 3 - Food truck,false,sms_or_call,(571) 427-5215,https://www.taqueriaeltonyvirginia.com/,https://www.taqueriaeltonyvirginia.com/ | https://www.instagram.com/taqueriaeltony/,"14510 Richmond Hwy Woodbridge, Virginia 22191",https://www.ftf-foodtruckfinder.com/truck/?name=TAQUERIA+EL+TONY+3+-+Food+truck&id=seed-dmv-prod-taqueria-el-tony-3-food-truck-woodbridge-virginia,menu_photo_only,0,1,,verified_on_current_source,high,,https://www.restaurantji.com/va/woodbridge/taqueria-el-tony-3-food-truck-/,1,1,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-taqueria-la-herradura-food-truck-2321-chapman-hwy-knoxville-tennessee-37920,Taqueria la herradura food truck,false,sms_or_call,(865) 348-1900,,https://www.facebook.com/LaHerraduraFoodTruck/ | https://www.instagram.com/laherradura_knox/,"2321 Chapman Hwy Knoxville, Tennessee 37920",https://www.ftf-foodtruckfinder.com/truck/?name=Taqueria+la+herradura+food+truck&id=seed-us-curated-100-taqueria-la-herradura-food-truck-2321-chapman-hwy-knoxville-tennessee-37920,menu_photo_only,0,4,,verified_on_current_source,high,,https://www.restaurantji.com/tn/knoxville/taqueria-la-herradura-food-truck-3/ | https://www.restaurantji.com/cache/business_page/tn/knoxville/taqueria-la-herradura-food-truck-3/business.json,6,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-taqueria-la-herradura-food-truck-4801-n-broadway-knoxville-tennessee-37918,Taqueria La Herradura Food Truck,false,sms_or_call,(865) 686-2244,,https://www.facebook.com/LaHerraduraFoodTruck/ | https://www.instagram.com/laherradura_knox/,"4801 N Broadway Knoxville, Tennessee 37918",https://www.ftf-foodtruckfinder.com/truck/?name=Taqueria+La+Herradura+Food+Truck&id=seed-us-curated-100-taqueria-la-herradura-food-truck-4801-n-broadway-knoxville-tennessee-37918,menu_photo_only,0,4,,verified_on_current_source,high,(251) 249-9999,https://www.restaurantji.com/tn/knoxville/taqueria-la-herradura-food-truck-2/ | https://www.restaurantji.com/cache/business_page/tn/knoxville/taqueria-la-herradura-food-truck-2/business.json,6,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-taqueria-la-patrona-elkridge-maryland,Taqueria la Patrona,false,sms_or_call,(667) 228-4434,http://www.taquerialapatronamex.com/,http://www.taquerialapatronamex.com/ | https://www.facebook.com/lapatronabaltimore/ | https://www.instagram.com/LaPatronaBaltimore/ | https://www.instagram.com/lapatronallc/ | https://www.tiktok.com/@lapatronallc1/,"6310 Washington Blvd Elkridge, Maryland 21075",https://www.ftf-foodtruckfinder.com/truck/?name=Taqueria+la+Patrona&id=seed-dmv-prod-taqueria-la-patrona-elkridge-maryland,menu_photo_only,0,2,,verified_on_current_source,high,(667) 434-7504 | (443) 889-0413 | (443) 970-8243 | (512) 760-1314,https://www.restaurantji.com/md/elkridge/taqueria-la-patrona-/,4,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-taqueria-las-ruthis-food-truck-901-edgefield-rd-augusta-georgia-29841,Taqueria Las Ruthis Food Truck,false,sms_or_call,(561) 334-7837,,https://www.facebook.com/Las.ruthis/ | https://www.instagram.com/taquerialasruthis/,"901 Edgefield Rd Augusta, Georgia 29841",https://www.ftf-foodtruckfinder.com/truck/?name=Taqueria+Las+Ruthis+Food+Truck&id=seed-us-curated-100-taqueria-las-ruthis-food-truck-901-edgefield-rd-augusta-georgia-29841,menu_photo_only,0,4,,verified_on_current_source,high,,https://www.restaurantji.com/ga/augusta/taqueria-las-ruthis-food-truck-/ | https://www.restaurantji.com/cache/business_page/ga/augusta/taqueria-las-ruthis-food-truck-/business.json,6,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-taqueria-los-primos-jessup-maryland-8802-washington-blvd-jessup,Taqueria los primos,false,sms_or_call,(443) 766-0077,http://runinout.com/Taqueria-los-primos-Jessup-MD,http://runinout.com/Taqueria-los-primos-Jessup-MD,"8802 Washington Blvd Jessup, Maryland 20794",https://www.ftf-foodtruckfinder.com/truck/?name=Taqueria+los+primos&id=seed-dmv-prod-taqueria-los-primos-jessup-maryland-8802-washington-blvd-jessup,itemized_menu,21,2,Sincronizada; Tacos; Mixed Tacos,verified_on_current_source,high,(301) 317-5087,https://www.restaurantji.com/md/jessup/taqueria-los-primos-/,2,1,Stored phone appears on at least one linked current source page.,ready_for_review,
G7UIktvA5IC0nqmAVZ4c,Taqueria San Pedro buenavista,false,sms_or_call,(227) 246-7866,https://www.taqueriasanpedrobuenavista.com/,https://www.instagram.com/taqueriasanpedrobuenavista?igsh=bXI5dTM1cjFiMTU0 | https://www.tiktok.com/%40taqueriasanpedrobuenavis?_t=8lBQWY6zUov&_r=1&fbclid=PAb21jcAShBf1leHRuA2FlbQIxMQBzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAad7_Vqidr7k8YiDLb28fm9jrueh1w3T4B1aMkVFT9GleDGhfgewS8cq50RDQw_aem_5xDlliphF3GzNPCAAqMuqA | https://m.yelp.com/biz/taqueria-san-pedro-buenavista-bowie,"10604 Campus Way S, Upper Marlboro, MD 20774",https://www.ftf-foodtruckfinder.com/truck/?name=Taqueria+San+Pedro+buenavista&id=G7UIktvA5IC0nqmAVZ4c,itemized_menu,50,1,Barbacoa de Res Taco; Asada Taco; Pastor Taco,source_phone_mismatch,review,(301) 300-8861,,3,2,Linked source pages exposed one or more different phone numbers.,ready_for_review,
seed-us-curated-100-thai-bloom-food-cart-4250-sw-rose-biggi-ave-beaverton-oregon-97005,Thai Bloom Food Cart,false,sms_or_call,(971) 334-0556,https://www.thaibloom.com/beaverton-food-cart/,https://www.thaibloom.com/beaverton-food-cart/ | https://www.facebook.com/thaibloom/ | https://www.facebook.com/thaibloomcamas/ | https://www.facebook.com/thaibloomfoodcart/ | https://www.facebook.com/thaibloomnw/ | https://www.instagram.com/thaibloom/ | https://www.youtube.com/@Thaibloomrestaurant | https://x.com/ThaiBloom,"4250 SW Rose Biggi Ave Beaverton, Oregon 97005",https://www.ftf-foodtruckfinder.com/truck/?name=Thai+Bloom+Food+Cart&id=seed-us-curated-100-thai-bloom-food-cart-4250-sw-rose-biggi-ave-beaverton-oregon-97005,menu_photo_only,0,4,,verified_on_current_source,high,,https://www.restaurantji.com/or/beaverton/thai-bloom-food-cart-/ | https://www.restaurantji.com/cache/business_page/or/beaverton/thai-bloom-food-cart-/business.json,5,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-thai-herbs-food-truck-fort-belvoir-virginia,Thai Herbs (Food Truck),false,sms_or_call,(703) 597-2136,,https://www.facebook.com/p/Thai-Herb-Food-Truck-100066820445975/,"9049 Gunston Rd Fort Belvoir, Virginia 22060",https://www.ftf-foodtruckfinder.com/truck/?name=Thai+Herbs+%28Food+Truck%29&id=seed-dmv-prod-thai-herbs-food-truck-fort-belvoir-virginia,menu_photo_only,0,1,,verified_on_current_source,high,,https://www.restaurantji.com/va/fort-belvoir/thai-herbs-food-truck-/,2,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-the-birria-queen-food-truck-4302-almeda-rd-houston-texas-77004,The Birria Queen (Food Truck),false,sms_or_call,(832) 721-6975,http://thebirriaqueen.com/,http://thebirriaqueen.com/ | https://www.facebook.com/BirriaQueenHouston/ | https://www.facebook.com/TheBirriaQueenHouston/ | https://www.instagram.com/thebirriaqueen/ | https://www.tiktok.com/@thebirriaqueen/,"4302 Almeda Rd Houston, Texas 77004",https://www.ftf-foodtruckfinder.com/truck/?name=The+Birria+Queen+%28Food+Truck%29&id=seed-us-curated-100-the-birria-queen-food-truck-4302-almeda-rd-houston-texas-77004,menu_photo_only,0,4,,verified_on_current_source,high,,https://www.thebirriaqueen.com/ | https://www.restaurantji.com/tx/houston/the-birria-queen-food-truck-/ | https://www.restaurantji.com/cache/business_page/tx/houston/the-birria-queen-food-truck-/business.json,5,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-the-cajun-connoisseur-food-truck-and-catering-2300-s-throop-st-chicago-illinois-60608,The Cajun Connoisseur Food Truck and Catering,false,sms_or_call,(773) 318-1439,http://www.thecajunconnoisseur.com/,http://www.thecajunconnoisseur.com/ | https://www.facebook.com/thecajunconnoisseur/ | https://www.instagram.com/thecajuncon/ | https://x.com/thecajuncon,"2300 S Throop St Chicago, Illinois 60608",https://www.ftf-foodtruckfinder.com/truck/?name=The+Cajun+Connoisseur+Food+Truck+and+Catering&id=seed-us-curated-100-the-cajun-connoisseur-food-truck-and-catering-2300-s-throop-st-chicago-illinois-60608,menu_photo_only,0,4,,verified_on_current_source,high,,https://www.restaurantji.com/il/chicago/the-cajun-connoisseur-/ | https://www.restaurantji.com/cache/business_page/il/chicago/the-cajun-connoisseur-/business.json,4,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-the-halal-kingz-woodbridge-virginia,The Halal Kingz,false,sms_or_call,(202) 669-7067,http://www.thehalalkingz.us/,http://www.thehalalkingz.us/,"14067 Noblewood Plaza Woodbridge, Virginia 22193",https://www.ftf-foodtruckfinder.com/truck/?name=The+Halal+Kingz&id=seed-dmv-prod-the-halal-kingz-woodbridge-virginia,itemized_menu,4,2,Mix gyro; Chicken Bowl; Lamb Bowl,verified_on_current_source,high,,https://www.restaurantji.com/va/woodbridge/the-halal-kingz-food-cart-/,1,1,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-the-roaming-coyote-food-truck-burke-virginia,The Roaming Coyote Food Truck,false,sms_or_call,(703) 295-2434,http://www.theroamingcoyote.com/,http://www.theroamingcoyote.com/ | https://www.facebook.com/RoamingCoyoteVA/ | https://www.instagram.com/roamingcoyoteva/ | https://x.com/roamingcoyoteva,"5799 Burke Centre Pkwy Suite H Burke, Virginia 22015",https://www.ftf-foodtruckfinder.com/truck/?name=The+Roaming+Coyote+Food+Truck&id=seed-dmv-prod-the-roaming-coyote-food-truck-burke-virginia,itemized_menu,6,2,Mango Tango; El Fuego; Rosalita Beach,verified_on_current_source,high,,https://theroamingcoyote.com/ | https://www.restaurantji.com/va/burke/the-roaming-coyote-food-truck-/,2,1,Stored phone appears on at least one linked current source page.,ready_for_review,
OT0sNsAaimnnrOo85fKL,The Smashed Cow,false,sms_or_call,(320) 292-2095,https://www.thesmashedcow.com/,https://www.instagram.com/thesmashedcow/ | https://www.facebook.com/p/The-Smashed-Cow-61554853684874/,"75th Ave N Corcoran, MN",https://www.ftf-foodtruckfinder.com/truck/?name=The+Smashed+Cow&id=OT0sNsAaimnnrOo85fKL,no_menu,0,0,,not_found_on_linked_sources,review,,,3,0,Stored phone is format-valid but was not found on fetched linked source pages.,ready_for_review,
seed-dmv-prod-three-daughter-food-truck-frederick-maryland,Three Daughter food truck,false,sms_or_call,(717) 802-4615,,https://www.facebook.com/p/Three-Daughters-Food-Truck-100063828651829/ | https://www.instagram.com/threedaughtersfoodtruck/,"340 E Patrick St Frederick, Maryland 21701",https://www.ftf-foodtruckfinder.com/truck/?name=Three+Daughter+food+truck&id=seed-dmv-prod-three-daughter-food-truck-frederick-maryland,itemized_menu,12,1,Falafel; Chicken Shawarma; Gyro,verified_on_current_source,high,(202) 655-5813,https://www.restaurantji.com/md/frederick/three-daughter-food-truck-/,4,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-tipico-reyes-503-food-truck-rhoadesville-virginia,Tipico Reyes 503 Food Truck,false,sms_or_call,(540) 310-2707,https://usmapir.org/details/tipico-reyes-503-food-truck-ChIJPeB,https://usmapir.org/details/tipico-reyes-503-food-truck-ChIJPeB | https://www.facebook.com/TipicoReyes503/ | https://www.instagram.com/tipicoreyes503/,"28284 Constitution Hwy Rhoadesville, Virginia 22542",https://www.ftf-foodtruckfinder.com/truck/?name=Tipico+Reyes+503+Food+Truck&id=seed-dmv-prod-tipico-reyes-503-food-truck-rhoadesville-virginia,menu_photo_only,0,1,,verified_on_current_source,high,,https://www.restaurantji.com/va/rhoadesville/tipico-reyes-503-food-truck-/,2,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-trini-vybez-food-truck-and-catering-washington-dc,Trini Vybez Food Truck and Catering,false,sms_or_call,(202) 684-1116,http://www.trinivybez.com/,http://www.trinivybez.com/ | https://www.instagram.com/trinivybezfood/,"1400 Meridian Pl NW Washington, DC 20010",https://www.ftf-foodtruckfinder.com/truck/?name=Trini+Vybez+Food+Truck+and+Catering&id=seed-dmv-prod-trini-vybez-food-truck-and-catering-washington-dc,itemized_menu,14,2,Pepper Roti; Jerk Wings; Callaloo and Coo Coo,verified_on_current_source,high,(240) 684-1116,https://www.trinivybez.com/ | https://www.restaurantji.com/dc/washington/kalus-seasoning-blends-and-catering-/,2,1,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-truck-121-bbq-food-truck-harrisonburg-virginia,Truck 121 Bbq Food Truck,false,sms_or_call,(540) 746-1377,,https://www.facebook.com/truck121/,"1321 S High St Harrisonburg, Virginia 22801",https://www.ftf-foodtruckfinder.com/truck/?name=Truck+121+Bbq+Food+Truck&id=seed-dmv-prod-truck-121-bbq-food-truck-harrisonburg-virginia,itemized_menu,6,2,Carolina Style 1/3lb. Hickory Smoked Pulled Pork; 1/3lb. Sirloin Burger; New York Pastrami and Swiss on Brooklyn Rye,verified_on_current_source,high,,https://www.restaurantji.com/va/harrisonburg/truck-121-bbq-food-truck-/,2,0,Stored phone appears on at least one linked current source page.,ready_for_review,
VPnTW6xF9yeHLrBWzGPq,UFO SMASH AND CHICKEN,false,sms_or_call,(571) 666-2576,https://ufosmashandchicken.com/,https://www.instagram.com/ufosmashandchicken?igsh=NTc4MTIwNjQ2YQ== | https://www.facebook.com/UFOSmashandChicken | https://www.instagram.com/ufosmashandchicken/,"5521 Leesburg Pike, Falls Church, VA 22041, United States",https://www.ftf-foodtruckfinder.com/truck/?name=UFO+SMASH+AND+CHICKEN&id=VPnTW6xF9yeHLrBWzGPq,itemized_menu,8,1,The Encounter Beef Smash; The Invasion Beef Smash; The Arrival Chicken Smash,verified_on_current_source,high,,https://ufosmashandchicken.com/,4,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-umami-moto-food-truck-118-tulane-dr-se-albuquerque-new-mexico-87106,Umami Moto Food Truck,false,sms_or_call,(216) 254-5202,http://umamimotofoodtruck.com/,http://umamimotofoodtruck.com/ | https://www.facebook.com/UmamiMoto/ | https://www.instagram.com/UmamiMoto/,"118 Tulane Dr SE Albuquerque, New Mexico 87106",https://www.ftf-foodtruckfinder.com/truck/?name=Umami+Moto+Food+Truck&id=seed-us-curated-100-umami-moto-food-truck-118-tulane-dr-se-albuquerque-new-mexico-87106,menu_photo_only,0,4,,verified_on_current_source,high,,https://www.umamimotofoodtruck.com/ | https://www.restaurantji.com/nm/albuquerque/umami-moto-food-truck-/ | https://www.restaurantji.com/cache/business_page/nm/albuquerque/umami-moto-food-truck-/business.json,5,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-uptown-food-truck-3300-marjan-dr-atlanta-georgia-30304,Uptown Food Truck,false,sms_or_call,(256) 648-1284,http://www.uptownfoodtruck1.com/,http://www.uptownfoodtruck1.com/ | https://www.instagram.com/uptownfoodtruck1/,"3300 Marjan Dr Atlanta, Georgia 30304",https://www.ftf-foodtruckfinder.com/truck/?name=Uptown+Food+Truck&id=seed-us-curated-100-uptown-food-truck-3300-marjan-dr-atlanta-georgia-30304,menu_photo_only,0,4,,verified_on_current_source,high,(339) 778-2999,https://www.uptownfoodtruck1.com/ | https://www.restaurantji.com/ga/atlanta/uptown-food-truck-/ | https://www.restaurantji.com/cache/business_page/ga/atlanta/uptown-food-truck-/business.json,5,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-urban-food-truck-231-e-indian-trail-rd-aurora-illinois-60505,Urban food truck,false,sms_or_call,(630) 440-2780,http://www.urbanfoodtruck21.com/,http://www.urbanfoodtruck21.com/ | https://www.facebook.com/Urbanfoodtruckk/ | https://www.instagram.com/urbanfoodtruck_/ | https://www.tiktok.com/@urbanfoodtruck/,"231 E Indian Trail Rd Aurora, Illinois 60505",https://www.ftf-foodtruckfinder.com/truck/?name=Urban+food+truck&id=seed-us-curated-100-urban-food-truck-231-e-indian-trail-rd-aurora-illinois-60505,menu_photo_only,0,4,,verified_on_current_source,high,,https://www.urbanfoodtruck21.com/ | https://www.restaurantji.com/il/aurora/urban-food-truck-/ | https://www.restaurantji.com/cache/business_page/il/aurora/urban-food-truck-/business.json,5,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-photos-3-001-wanna-pizza-this-elkridge-maryland,Wanna Pizza This,false,website_contact,,https://pastababyfoodtruck.net/,https://www.facebook.com/Pastalavistababybaltimore/ | https://www.instagram.com/pastababyfoodtruck/ | https://x.com/PastaVistaBaby,"5700 Rowanberry Dr Elkridge, Maryland 21075",https://www.ftf-foodtruckfinder.com/truck/?name=Wanna+Pizza+This&id=seed-photos-3-001-wanna-pizza-this-elkridge-maryland,itemized_menu,12,3,10 Inch Hand Tossed Cheese Pizza; 8 Inch Focaccia Deep Dish; Stromboli,missing_phone_source_candidates,review,(410) 693-4190,,5,1,"No businessPhone is stored, but linked source pages exposed possible phone candidates for manual review.",ready_for_review,
